"","Voyage","Deployment","Acc","Acc_ed","Sample_Type","Taxa","CAAB","Taxa_ed","CAAB_ed","weight_g","Count","Comments","Storage_temp","Preservative","Container name","CAAB_updated","Taxa_updated","Message ID","Latitude","Longitude","Site","Net_Name","Depth_Stratum","daylight","date_start","lat_decdeg_start","DateR_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","Site_stop","date_stop","DateR_stop","towtime","Speed_mpm","distance_m_byspeed","VolumeFiltered_m3_speed"
"60","in2020_v08",5,2,"2","S","Lampanyctus australis",37122019,"Lampanyctus australis",37122019,11.5,2,NA,"-20 degC",NA,"Plastic Bag",37122019,"Lampanyctus australis",244,"47  06.59 S","141  23.18 E","SOTS","RMT16","Epi","Night",2020-12-10 16:55:00,-46.8901666666667,"10/12/2020 16:55",-140.613666666667,-46.8816666666667,-140.629833333333,"SOTS",2020-12-10 17:35:00,"10/12/2020 17:35",40,30.867284,1234.69136,19755.06176
"61","in2020_v08",22,27,"27","S","Malacosteus spp.",37110902,"Malacosteus australis",37110003,5,1,NA,"-20 degC",NA,"Plastic Bag",37110003,"Malacosteus australis",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"62","in2020_v08",1,5,"5","S","Malacosteus spp.",37110902,"Malacosteus australis",37110003,2,1,NA,"-20 degC",NA,NA,37110003,"Malacosteus australis",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"63","in2020_v08",1,6,"6","S","Bolinichthys spp.",37122522,"Melamphaidae - undifferentiated",37251000,0,1,NA,"-20 degC",NA,NA,37251000,"Melamphaidae - undifferentiated",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"64","in2020_v08",22,37,"37","S","Melanonidae - undifferentiated",37224918,"Melanonus gracilis",37224015,4,1,NA,"-20 degC",NA,"Plastic Bag",37224015,"Melanonus gracilis",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"65","in2020_v08",12,2,"2","S","Melanonidae - undifferentiated",37224918,"Melanonus gracilis",37224015,3,1,NA,"-20 degC",NA,"Plastic Bag",37224015,"Melanonus gracilis",256,"47  04.77 S","141  21.82 E","SOTS","RMT16","Meso","Night",2020-12-14 14:23:00,-46.9205,"14/12/2020 14:23",-140.636333333333,-46.9323333333333,-140.644166666667,"SOTS",2020-12-14 15:03:00,"14/12/2020 15:03",40,30.867284,1234.69136,19755.06176
"66","in2020_v08",7,29,"106(29)","S",NA,NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
"67","in2020_v08",22,47,"47","S","Fish",NA,"Myctophid larvae",NA,1,10,"fish undifferentiated","-20 degC",NA,"Plastic Bag",NA,"Myctophid larvae",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"68","in2020_v08",7,55,"55","S","""Superclass"" Pisces - undifferentiated",3.7e+07,"Myctophidae - undifferentiated",37122000,0.5,1,NA,"-20 degC",NA,"Plastic Bag",37122000,"Myctophidae - undifferentiated",248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
"69","in2020_v08",22,63,"63","GS","Lampanyctus australis",37122019,"Nannobrachium achirus",37122096,NA,NA,"Gut content from 60 used for experiments, Boyd",NA,"discarded onboard",NA,37122096,"Nannobrachium achirus",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"70","in2020_v08",22,62,"62","GS","Lampanyctus australis",37122019,"Nannobrachium achirus",37122096,NA,NA,"Gut content from 59 for experiments, Boyd",NA,"discarded onboard",NA,37122096,"Nannobrachium achirus",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"71","in2020_v08",22,61,"61","GS","Lampanyctus australis",37122019,"Nannobrachium achirus",37122096,NA,NA,"Gut content from 58, used for experiment",NA,"discarded onboard",NA,37122096,"Nannobrachium achirus",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"72","in2020_v08",22,60,"60","SS","Lampanyctus australis",37122019,"Nannobrachium achirus",37122096,NA,1,"subsample","-20 degC",NA,"Plastic Bag",37122096,"Nannobrachium achirus",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"73","in2020_v08",22,59,"59","SS","Lampanyctus australis",37122019,"Nannobrachium achirus",37122096,NA,1,"subsample of 21 for Boyd, Boyd 3","-20 degC",NA,"Plastic Bag",37122096,"Nannobrachium achirus",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"74","in2020_v08",22,58,"58","SS","Lampanyctus australis",37122019,"Nannobrachium achirus",37122096,NA,1,"subsample of 21 for Boyd, Boyd 2","-20 degC",NA,"Plastic Bag",37122096,"Nannobrachium achirus",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"75","in2020_v08",22,57,"57","SS","Lampanyctus australis",37122019,"Nannobrachium achirus",37122096,NA,1,"subsample of 21 for Boyd, Boyd 1","-20 degC",NA,"Plastic Bag",37122096,"Nannobrachium achirus",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"76","in2020_v08",7,54,"54","S","Gonostomatidae - undifferentiated",37106912,"Nannobrachium achirus",37122096,1,3,NA,"-20 degC",NA,"Plastic Bag",37122096,"Nannobrachium achirus",248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
"77","in2020_v08",22,53,"53","S","Sigmops bathyphilus",37106020,"Nannobrachium achirus",37122096,8,3,"unidentified fish","-20 degC",NA,"Plastic Bag",37122096,"Nannobrachium achirus",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"78","in2020_v08",28,33,"33","S","Bathylagichthys spp.",37098901,"Nannobrachium achirus",37122096,16,1,NA,"-20 degC",NA,"Plastic Bag",37122096,"Nannobrachium achirus",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"79","in2020_v08",22,32,"32","S","Hintonia candens",37122115,"Nannobrachium achirus",37122096,4,2,NA,"-20 degC",NA,"Plastic Bag",37122096,"Nannobrachium achirus",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"80","in2020_v08",36,20,"20","S","Lampanyctus spp.",37122503,"Nannobrachium achirus",37122096,25,2,NA,"-20 degC",NA,NA,37122096,"Nannobrachium achirus",708,"55  53.2 S","138  26.18 E","55S","RMT16","Lmeso","Day",2020-12-31 01:36:00,-54.1133333333333,"31/12/2020 1:36",-137.563666666667,-54.1341666666667,-137.612833333333,"55S",2020-12-31 03:36:00,"31/12/2020 3:36",120,30.867284,3704.07408,59265.18528
"81","in2020_v08",29,18,"18","S","Lampanyctus spp.",37122503,"Nannobrachium achirus",37122096,22,5,NA,"-20 degC",NA,"Plastic Bag",37122096,"Nannobrachium achirus",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"82","in2020_v08",28,13,"13","S","Lampanyctus spp.",37122503,"Nannobrachium achirus",37122096,35,5,NA,"-20 degC",NA,NA,37122096,"Nannobrachium achirus",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"83","in2020_v08",30,13,"13","S","Nannobrachium spp.",37122920,"Nannobrachium achirus",37122096,23,4,"lampanyctus or nannobrachium","-20 degC",NA,"Plastic Bag",37122096,"Nannobrachium achirus",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"84","in2020_v08",42,5,"5","S","Lampanyctus spp.",37122503,"Nannobrachium achirus",37122096,61,2,"35 g; 26 g - individual weights","-20 degC",NA,"Plastic Bag",37122096,"Nannobrachium achirus",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"85","in2020_v08",2,4,"4","S","Myctophidae - undifferentiated",37122000,"Nannobrachium achirus",37122096,0.5,1,NA,"-20 degC",NA,NA,37122096,"Nannobrachium achirus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","in2020_v08",46,4,"4","S","Bathylagichthys spp.",37098901,"Nansenia ardesiaca",37097004,15,1,NA,"-20 degC",NA,"Plastic Bag",37097004,"Nansenia ardesiaca",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"87","in2020_v08",41,1,"1","S","Bathylagichthys spp.",37098901,"Nansenia ardesiaca",37097004,12,1,NA,"-20 degC",NA,"Plastic Bag",37097004,"Nansenia ardesiaca",694,"57  58.61 S","141  19.16 E","58S","RMT16","Lmeso","Day",2021-01-04 02:39:00,-56.0231666666667,"4/01/2021 2:39",-140.680666666667,-56.046,-140.7225,"58S",2021-01-04 04:39:00,"4/01/2021 4:39",120,30.867284,3704.07408,59265.18528
"88","in2020_v08",28,17,"17","S","Notolepis coatsi",37126750,"Notolepis spp.",37126907,2,2,NA,"-20 degC",NA,NA,37126907,"Notolepis spp.",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"89","in2020_v08",37,4,"4","S","Paradiplospinus spp.",37439908,"Paradiplospinus gracilis",37439005,10,1,"Paradiplospinus antarcticas","-20 degC",NA,NA,37439005,"Paradiplospinus gracilis",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
"90","in2020_v08",22,55,"55","S","Winteria telescopa",37099003,"Persparsia kopua",37115001,1,1,NA,"-20 degC",NA,"Plastic Bag",37115001,"Persparsia kopua",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"91","in2020_v08",7,9,"102(9)","S",NA,NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
"92","in2020_v08",30,3,"3","S","Bolinichthys spp.",37122522,"Poromitra spp.",37251902,3,1,NA,"-20 degC",NA,"Plastic Bag",37251902,"Poromitra spp.",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"93","in2020_v08",45,1,"100(1)","S",NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,731,"57  58.4 S","141  28.94 E","58S","RMT16","Meso","Day",2021-01-06 08:53:00,-56.0266666666667,"6/01/2021 8:53",-140.517666666667,-56.0288333333333,-140.550833333333,"58S",2021-01-06 09:33:00,"6/01/2021 9:33",40,30.867284,1234.69136,19755.06176
"94","in2020_v08",35,61,"61","S","Protomyctophum tenisoni",37122117,"Protomyctophum bolini",37122755,2,12,NA,"-20 degC",NA,NA,37122755,"Protomyctophum bolini",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"95","in2020_v08",13,36,"36","S","Electrona carlsbergi",37122104,"Protomyctophum bolini",37122755,2,2,NA,"-20 degC",NA,"Plastic Bag",37122755,"Protomyctophum bolini",258,"47  05.41 S","141  21.78 E","SOTS","RMT16","Lmeso","Night",2020-12-15 11:46:00,-46.9098333333333,"15/12/2020 11:46",-140.637,-46.8858333333333,-140.659833333333,"SOTS",2020-12-15 13:46:00,"15/12/2020 13:46",120,30.867284,3704.07408,59265.18528
"96","in2020_v08",40,33,"33","S","Protomyctophum spp.",37122521,"Protomyctophum bolini",37122755,1,1,NA,"-20 degC",NA,NA,37122755,"Protomyctophum bolini",699,"58  00.65 S","141  17.25 E","58S","RMT16","Meso","Night",2021-01-02 14:15:00,-57.9891666666667,"2/01/2021 14:15",-140.7125,-57.9815,-140.734333333333,"58S",2021-01-02 14:55:00,"2/01/2021 14:55",40,30.867284,1234.69136,19755.06176
"97","in2020_v08",25,31,"31","S","Larval Fish",NA,"Protomyctophum bolini",37122755,0.5,5,"wet weight","Ambient","Formaldehyde","McCarthy Vial",37122755,"Protomyctophum bolini",466,"55  47.21 S","138  51.64 E","55S","RMT16","Meso","Night",2020-12-24 17:00:00,-54.2131666666667,"24/12/2020 17:00",-137.139333333333,-54.2136666666667,-137.138666666667,"55S",2020-12-24 17:40:00,"24/12/2020 17:40",40,30.867284,1234.69136,19755.06176
"98","in2020_v08",27,27,"27","S","Krefftichthys anderssoni",37122754,"Protomyctophum bolini",37122755,13,6,NA,"-20 degC",NA,NA,37122755,"Protomyctophum bolini",468,"55  50.75 S","138  59.51 E","55S","RMT16","Epi","Night",2020-12-25 13:23:00,-54.1541666666667,"25/12/2020 13:23",-137.008166666667,-54.1561666666667,-137.032166666667,"55S",2020-12-25 14:03:00,"25/12/2020 14:03",40,30.867284,1234.69136,19755.06176
"99","in2020_v08",28,23,"23","S","Protomyctophum spp.",37122521,"Protomyctophum bolini",37122755,5,7,NA,"-20 degC",NA,"Plastic Bag",37122755,"Protomyctophum bolini",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"100","in2020_v08",25,22,"22","S","Protomyctophum spp.",37122521,"Protomyctophum bolini",37122755,2,4,"unidentified; carslbergi - like","-20 degC",NA,"Plastic Bag",37122755,"Protomyctophum bolini",466,"55  47.21 S","138  51.64 E","55S","RMT16","Meso","Night",2020-12-24 17:00:00,-54.2131666666667,"24/12/2020 17:00",-137.139333333333,-54.2136666666667,-137.138666666667,"55S",2020-12-24 17:40:00,"24/12/2020 17:40",40,30.867284,1234.69136,19755.06176
"101","in2020_v08",34,22,"22","S","Protomyctophum spp.",37122521,"Protomyctophum bolini",37122755,0.5,2,NA,"-20 degC",NA,NA,37122755,"Protomyctophum bolini",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"102","in2020_v08",36,18,"18","S","Protomyctophum spp.",37122521,"Protomyctophum bolini",37122755,4,12,NA,"-20 degC",NA,NA,37122755,"Protomyctophum bolini",708,"55  53.2 S","138  26.18 E","55S","RMT16","Lmeso","Day",2020-12-31 01:36:00,-54.1133333333333,"31/12/2020 1:36",-137.563666666667,-54.1341666666667,-137.612833333333,"55S",2020-12-31 03:36:00,"31/12/2020 3:36",120,30.867284,3704.07408,59265.18528
"103","in2020_v08",31,9,"9","S","Krefftichthys anderssoni",37122754,"Protomyctophum bolini",37122755,8,3,NA,"-20 degC",NA,"Plastic Bag",37122755,"Protomyctophum bolini",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"104","in2020_v08",37,1,"1","S","Krefftichthys anderssoni",37122754,"Protomyctophum bolini",37122755,5,2,NA,"-20 degC",NA,NA,37122755,"Protomyctophum bolini",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
"105","in2020_v08",35,5,"102(5)","S",NA,NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"106","in2020_v08",29,61,"61","S","Protomyctophum spp.",37122521,"Protomyctophum parallelum",37122102,1,3,NA,"-20 degC",NA,"Plastic Bag",37122102,"Protomyctophum parallelum",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"107","in2020_v08",22,56,"56","S","Myctophidae - undifferentiated",37122000,"Protomyctophum parallelum",37122102,0.5,1,"weight","-20 degC",NA,"Plastic Bag",37122102,"Protomyctophum parallelum",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"108","in2020_v08",7,29,"105(29)","S",NA,NA,NA,NA,0.5,3,NA,NA,NA,NA,NA,NA,248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
"109","in2020_v08",12,37,"37(8)","S",NA,NA,NA,NA,0.5,1,NA,"Ambient","Ethanol 70%",NA,NA,NA,256,"47  04.77 S","141  21.82 E","SOTS","RMT16","Meso","Night",2020-12-14 14:23:00,-46.9205,"14/12/2020 14:23",-140.636333333333,-46.9323333333333,-140.644166666667,"SOTS",2020-12-14 15:03:00,"14/12/2020 15:03",40,30.867284,1234.69136,19755.06176
"110","in2020_v08",7,9,"101(9)","S",NA,NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
"111","in2020_v08",14,36,"36","S","Sio nordenskjoldii",37251007,"Scopelogadus beanii",37251005,21,3,NA,"-20 degC",NA,"Plastic Bag",37251005,"Scopelogadus beanii",260,"47  05.53 S","141  21.24 E","SOTS","RMT16","Lmeso","Day",2020-12-16 03:20:00,-46.9078333333333,"16/12/2020 3:20",-140.646,-46.8828333333333,-140.684833333333,"SOTS",2020-12-16 05:20:00,"16/12/2020 5:20",120,30.867284,3704.07408,59265.18528
"112","in2020_v08",22,22,"22","S","Melamphaidae - undifferentiated",37251000,"Scopelogadus beanii",37251005,10,5,NA,"-20 degC",NA,"Plastic Bag",37251005,"Scopelogadus beanii",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"113","in2020_v08",7,9,"9(9)","RNST","Melamphaidae - undifferentiated",37251000,"Scopelogadus beanii",37251005,1,2,NA,"-20 degC",NA,"Plastic Bag",37251005,"Scopelogadus beanii",248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
"114","in2020_v08",22,65,"65","S","Argyropelecus hemigymnus",37107006,"Sternoptyx spp.",37107905,0.5,4,"weight","-20 degC",NA,"Plastic Bag",37107905,"Sternoptyx spp.",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
