"","ID","Site","daylight","Depth_Stratum","Deployment","ACat","Taxa_Groups","Acoustic_Category","Taxa_updated","CAAB_updated","nos","weight_g","Weight_Std_gm3_gps","Abd_Std_nosm3_gps","Weight_Std_gm3_sp","Abd_Std_nosm3_sp","AvgL_mm","datetime_UTC_start","datetime_UTC_stop","lat_decdeg_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","VolumeFiltered_m3_speed","VolumeFiltered_m3_gps","Taxa_PLAOS"
"88",88,"SOTS","Night","Epi",5,"FGB","FGB","FGB","Larval Fish",NA,28,1.5,6.04800258769355e-05,0.00112896048303613,7.59299068878234e-05,0.00141735826190604,15.5416666666667,"10/12/2020 16:55","10/12/2020 17:35",-46.89016667,-140.6136667,-46.88166667,-140.6298333,19755.06176,24801.57669,"FGB"
"89",89,"SOTS","Night","Epi",5,"Krill","Crustaceans","Crustaceans","Nematoscelis spp.",28702903,173,8,0.000322560138010323,0.00697536298447323,0.000404959503401725,0.00875724926106229,NA,"10/12/2020 16:55","10/12/2020 17:35",-46.89016667,-140.6136667,-46.88166667,-140.6298333,19755.06176,24801.57669,"Krill"
"90",90,"SOTS","Night","Epi",5,"Krill","Crustaceans","Crustaceans","Order Euphausiacea - undifferentiated",28700000,7,0.5,2.01600086256452e-05,0.000282240120759032,2.53099689626078e-05,0.000354339565476509,21.6666666666667,"10/12/2020 16:55","10/12/2020 17:35",-46.89016667,-140.6136667,-46.88166667,-140.6298333,19755.06176,24801.57669,"Krill"
"91",91,"SOTS","Night","Epi",5,"Medusa","Gelatinous_Active","G_nGB","Solmissus spp.",11082902,21,120,0.00483840207015484,0.000846720362277097,0.00607439255102587,0.00106301869642953,38.8,"10/12/2020 16:55","10/12/2020 17:35",-46.89016667,-140.6136667,-46.88166667,-140.6298333,19755.06176,24801.57669,"Medusa"
"92",92,"SOTS","Night","Epi",5,"Pteropod","other","other","Styliola subula",24407002,1,0.5,2.01600086256452e-05,4.03200172512903e-05,2.53099689626078e-05,5.06199379252156e-05,NA,"10/12/2020 16:55","10/12/2020 17:35",-46.89016667,-140.6136667,-46.88166667,-140.6298333,19755.06176,24801.57669,"Other"
"93",93,"SOTS","Night","Epi",5,"Tunicates","Tunicates","G_nGB","Cyclosalpa bakeri",35103002,72,88,0.00354816151811355,0.0029030412420929,0.00445455453741897,0.00364463553061552,43.75,"10/12/2020 16:55","10/12/2020 17:35",-46.89016667,-140.6136667,-46.88166667,-140.6298333,19755.06176,24801.57669,"Salp"
"94",94,"SOTS","Night","Epi",5,"Tunicates","Tunicates","G_nGB","Pyrosoma atlanticum",35101001,13,5419,0.218494173484742,0.000524160224266774,0.274309443616743,0.000658059193027803,298.076923076923,"10/12/2020 16:55","10/12/2020 17:35",-46.89016667,-140.6136667,-46.88166667,-140.6298333,19755.06176,24801.57669,"Pyrosome"
"95",95,"SOTS","Night","Epi",5,"Tunicates","Tunicates","G_nGB","remainder",NA,0,330,0.0133056056929258,0,0.0167045795153211,0,NA,"10/12/2020 16:55","10/12/2020 17:35",-46.89016667,-140.6136667,-46.88166667,-140.6298333,19755.06176,24801.57669,"Salp"
"96",96,"SOTS","Night","Epi",5,"Tunicates","Tunicates","G_nGB","Soestia zonaria",35103016,5,18,0.000725760310523226,0.000201600086256452,0.00091115888265388,0.000253099689626078,37,"10/12/2020 16:55","10/12/2020 17:35",-46.89016667,-140.6136667,-46.88166667,-140.6298333,19755.06176,24801.57669,"Salp"
"97",97,"SOTS","Night","Lmeso",6,"Amphipods","Crustaceans","Crustaceans","Gammaridae - undifferentiated",28418000,3,1,1.01633309462318e-05,3.04899928386955e-05,1.68733126417385e-05,5.06199379252156e-05,10.75,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Crustacean"
"98",98,"SOTS","Night","Lmeso",6,"Amphipods","Crustaceans","Crustaceans","Gammaridae - undifferentiated",28418000,3,1,1.01633309462318e-05,3.04899928386955e-05,1.68733126417385e-05,5.06199379252156e-05,11,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Crustacean"
"99",99,"SOTS","Night","Lmeso",6,"Amphipods","Crustaceans","Crustaceans","Primno spp.",28573903,14,0.5,5.08166547311591e-06,0.000142286633247245,8.43665632086926e-06,0.000236226376984339,10.5,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Crustacean"
"100",100,"SOTS","Night","Lmeso",6,"Amphipods","Crustaceans","Crustaceans","Themisto gaudichaudii",28570022,4,0.5,5.08166547311591e-06,4.06533237849273e-05,8.43665632086926e-06,6.74932505669541e-05,10,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Crustacean"
"101",101,"SOTS","Night","Lmeso",6,"Cephalopod","Cephalopod","Cephalopod","Class Cephalopoda - undifferentiated",23590000,1,0.5,5.08166547311591e-06,1.01633309462318e-05,8.43665632086926e-06,1.68733126417385e-05,7,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Cephalopod"
"102",102,"SOTS","Night","Lmeso",6,"Cephalopod","Cephalopod","Cephalopod","Cranchiidae - undifferentiated",23643000,1,0.5,5.08166547311591e-06,1.01633309462318e-05,8.43665632086926e-06,1.68733126417385e-05,13,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Cephalopod"
"103",103,"SOTS","Night","Lmeso",6,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,128,36,0.000365879914064345,0.00130090636111767,0.000607439255102587,0.00215978401814253,30.8666666666667,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Chaetognath"
"104",104,"SOTS","Night","Lmeso",6,"Copepod","Crustaceans","Crustaceans","Euchirella spp.",27212903,30,0.5,5.08166547311591e-06,0.000304899928386955,8.43665632086926e-06,0.000506199379252156,4.83333333333333,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Crustacean"
"105",105,"SOTS","Night","Lmeso",6,"Copepod","Crustaceans","Crustaceans","Subclass Copepoda - undifferentiated",27200000,2,0.5,5.08166547311591e-06,2.03266618924636e-05,8.43665632086926e-06,3.37466252834771e-05,11.5,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Crustacean"
"106",106,"SOTS","Night","Lmeso",6,"FGB","FGB","FGB","Cyclothone spp.",37106902,29,4.5,4.57349892580432e-05,0.000294736597440723,7.59299068878234e-05,0.000489326066610417,34.9310344827586,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"FGB"
"107",107,"SOTS","Night","Lmeso",6,"FGB","FGB","FGB","Larval Fish",NA,32,1,1.01633309462318e-05,0.000325226590279418,1.68733126417385e-05,0.000539946004535633,11.6,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"FGB"
"108",108,"SOTS","Night","Lmeso",6,"FGB","FGB","FGB","Larval Fish",NA,32,1,1.01633309462318e-05,0.000325226590279418,1.68733126417385e-05,0.000539946004535633,10.2,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"FGB"
"109",109,"SOTS","Night","Lmeso",6,"FnGB","FnGB","FnGB","Evermannella balbo",37130002,1,4.5,4.57349892580432e-05,1.01633309462318e-05,7.59299068878234e-05,1.68733126417385e-05,124,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"FnGB"
"110",110,"SOTS","Night","Lmeso",6,"Krill","Crustaceans","Crustaceans","Euphausia spp.",28702901,40,1,1.01633309462318e-05,0.000406533237849273,1.68733126417385e-05,0.000674932505669541,19.6428571428571,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Krill"
"111",111,"SOTS","Night","Lmeso",6,"Krill","Crustaceans","Crustaceans","Euphausia spp.",28702901,40,1,1.01633309462318e-05,0.000406533237849273,1.68733126417385e-05,0.000674932505669541,18.1052631578947,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Krill"
"112",112,"SOTS","Night","Lmeso",6,"Krill","Crustaceans","Crustaceans","Nematoscelis megalops",28702015,7,0.5,5.08166547311591e-06,7.11433166236227e-05,8.43665632086926e-06,0.00011811318849217,15.8571428571429,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Krill"
"113",113,"SOTS","Night","Lmeso",6,"Krill","Crustaceans","Crustaceans","Order Euphausiacea - undifferentiated",28700000,4,0.5,5.08166547311591e-06,4.06533237849273e-05,8.43665632086926e-06,6.74932505669541e-05,14.5,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Krill"
"114",114,"SOTS","Night","Lmeso",6,"Krill","Crustaceans","Crustaceans","Stylocheiron spp.",28702906,4,0.5,5.08166547311591e-06,4.06533237849273e-05,8.43665632086926e-06,6.74932505669541e-05,18.25,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Krill"
"115",115,"SOTS","Night","Lmeso",6,"Medusa","Gelatinous_Active","G_nGB","Halicreatidae - undifferentiated",11086000,1,0.5,5.08166547311591e-06,1.01633309462318e-05,8.43665632086926e-06,1.68733126417385e-05,NA,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Medusa"
"116",116,"SOTS","Night","Lmeso",6,"Ostracod","Crustaceans","Crustaceans","Class Ostracoda - undifferentiated",27100000,1,0.5,5.08166547311591e-06,1.01633309462318e-05,8.43665632086926e-06,1.68733126417385e-05,6,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Crustacean"
"117",117,"SOTS","Night","Lmeso",6,"Prawn","Crustaceans","Crustaceans","Acanthephyra quadrispinosa",28735007,1,0.5,5.08166547311591e-06,1.01633309462318e-05,8.43665632086926e-06,1.68733126417385e-05,35,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Prawn"
"118",118,"SOTS","Night","Lmeso",6,"Pteropod","other","other","Styliola subula",24407002,5,0.5,5.08166547311591e-06,5.08166547311591e-05,8.43665632086926e-06,8.43665632086926e-05,11.2222222222222,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Other"
"119",119,"SOTS","Night","Lmeso",6,"Tunicates","Tunicates","G_nGB","Pyrosoma atlanticum",35101001,2,569,0.0057829353084059,2.03266618924636e-05,0.00960091489314922,3.37466252834771e-05,325,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Pyrosome"
"120",120,"SOTS","Night","Lmeso",6,"Tunicates","Tunicates","G_nGB","remainder",NA,0,193,0.00196152287262274,0,0.00325654933985554,0,NA,"11/12/2020 11:49","11/12/2020 13:49",-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,"Salp"
"121",121,"SOTS","Day","Lmeso",7,"Amphipods","Crustaceans","Crustaceans","Cyphocaris richardi",28406004,4,0.5,7.51109768363195e-06,6.00887814690556e-05,8.43665632086926e-06,6.74932505669541e-05,17,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Crustacean"
"122",122,"SOTS","Day","Lmeso",7,"Amphipods","Crustaceans","Crustaceans","Cystisomatidae - undifferentiated",28565000,1,0.5,7.51109768363195e-06,1.50221953672639e-05,8.43665632086926e-06,1.68733126417385e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Crustacean"
"123",123,"SOTS","Day","Lmeso",7,"Amphipods","Crustaceans","Crustaceans","Lanceola spp.",28555901,5,2,3.00443907345278e-05,7.51109768363195e-05,3.37466252834771e-05,8.43665632086926e-05,23.6,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Crustacean"
"124",124,"SOTS","Day","Lmeso",7,"Amphipods","Crustaceans","Crustaceans","Order Amphipoda - undifferentiated",28399000,4,1,1.50221953672639e-05,6.00887814690556e-05,1.68733126417385e-05,6.74932505669541e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Crustacean"
"125",125,"SOTS","Day","Lmeso",7,"Amphipods","Crustaceans","Crustaceans","Order Amphipoda - undifferentiated",28399000,4,1,1.50221953672639e-05,6.00887814690556e-05,1.68733126417385e-05,6.74932505669541e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Crustacean"
"126",126,"SOTS","Day","Lmeso",7,"Amphipods","Crustaceans","Crustaceans","Primno spp.",28573903,17,0.5,7.51109768363195e-06,0.000255377321243486,8.43665632086926e-06,0.000286846314909555,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Crustacean"
"127",127,"SOTS","Day","Lmeso",7,"Amphipods","Crustaceans","Crustaceans","Scina spp.",28561901,11,1,1.50221953672639e-05,0.000165244149039903,1.68733126417385e-05,0.000185606439059124,12.875,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Crustacean"
"128",128,"SOTS","Day","Lmeso",7,"Amphipods","Crustaceans","Crustaceans","Synopia spp.",28495902,1,0.5,7.51109768363195e-06,1.50221953672639e-05,8.43665632086926e-06,1.68733126417385e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Crustacean"
"129",129,"SOTS","Day","Lmeso",7,"Amphipods","Crustaceans","Crustaceans","Uristidae - undifferentiated",28413000,37,12,0.000180266344407167,0.000555821228588764,0.000202479751700862,0.000624312567744326,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Crustacean"
"130",130,"SOTS","Day","Lmeso",7,"Amphipods","Crustaceans","Crustaceans","Vibilia spp.",28566901,1,0.5,7.51109768363195e-06,1.50221953672639e-05,8.43665632086926e-06,1.68733126417385e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Crustacean"
"131",131,"SOTS","Day","Lmeso",7,"Cephalopod","Cephalopod","Cephalopod","Cranchiidae - undifferentiated",23643000,1,0.5,7.51109768363195e-06,1.50221953672639e-05,8.43665632086926e-06,1.68733126417385e-05,34.5,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Cephalopod"
"132",132,"SOTS","Day","Lmeso",7,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,665,130,0.00195288539774431,0.00998975991923049,0.00219353064342601,0.0112207529067561,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Chaetognath"
"133",133,"SOTS","Day","Lmeso",7,"Copepod","Crustaceans","Crustaceans","Subclass Copepoda - undifferentiated",27200000,25,0.5,7.51109768363195e-06,0.000375554884181597,8.43665632086926e-06,0.000421832816043463,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Crustacean"
"134",134,"SOTS","Day","Lmeso",7,"FGB","FGB","FGB","Argyropelecus gigas",37107005,8,2,3.00443907345278e-05,0.000120177562938111,3.37466252834771e-05,0.000134986501133908,21.5,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FGB"
"135",135,"SOTS","Day","Lmeso",7,"FGB","FGB","FGB","Argyropelecus hemigymnus",37107006,1,0.5,7.51109768363195e-06,1.50221953672639e-05,8.43665632086926e-06,1.68733126417385e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FGB"
"136",136,"SOTS","Day","Lmeso",7,"FGB","FGB","FGB","Avocettina spp.",37076005,1,67,0.00100648708960668,1.50221953672639e-05,0.00113051194699648,1.68733126417385e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FGB"
"137",137,"SOTS","Day","Lmeso",7,"FGB","FGB","FGB","Borostomias spp.",37108902,3,2,3.00443907345278e-05,4.50665861017917e-05,3.37466252834771e-05,5.06199379252156e-05,49.6666666666667,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FGB"
"138",138,"SOTS","Day","Lmeso",7,"FGB","FGB","FGB","Cyclothone spp.",37106902,77,97,0.0014571529506246,0.00115670904327932,0.00163671132624864,0.00129924507341387,36.5844155844156,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FGB"
"139",139,"SOTS","Day","Lmeso",7,"FGB","FGB","FGB","Electrona paucirastra",37122075,1,0.5,7.51109768363195e-06,1.50221953672639e-05,8.43665632086926e-06,1.68733126417385e-05,24.8,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FGB"
"140",140,"SOTS","Day","Lmeso",7,"FGB","FGB","FGB","Lampanyctus australis",37122019,27,98,0.00147217514599186,0.000405599274916125,0.00165358463889038,0.00045557944132694,71.4545454545455,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FGB"
"141",141,"SOTS","Day","Lmeso",7,"FGB","FGB","FGB","Larval Fish",NA,60,1.5,2.25332930508958e-05,0.000901331722035833,2.53099689626078e-05,0.00101239875850431,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FGB"
"142",142,"SOTS","Day","Lmeso",7,"FGB","FGB","FGB","Larval Fish",NA,60,1.5,2.25332930508958e-05,0.000901331722035833,2.53099689626078e-05,0.00101239875850431,10,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FGB"
"143",143,"SOTS","Day","Lmeso",7,"FGB","FGB","FGB","Myctophidae - undifferentiated",37122000,1,0.5,7.51109768363195e-06,1.50221953672639e-05,8.43665632086926e-06,1.68733126417385e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FGB"
"144",144,"SOTS","Day","Lmeso",7,"FGB","FGB","FGB","Nannobrachium achirus",37122096,3,1,1.50221953672639e-05,4.50665861017917e-05,1.68733126417385e-05,5.06199379252156e-05,56.3333333333333,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FGB"
"145",145,"SOTS","Day","Lmeso",7,"FGB","FGB","FGB","Phosichthys argenteus",37106002,1,18,0.00027039951661075,1.50221953672639e-05,0.000303719627551293,1.68733126417385e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FGB"
"146",146,"SOTS","Day","Lmeso",7,"FGB","FGB","FGB","Poromitra spp.",37251902,1,0.5,7.51109768363195e-06,1.50221953672639e-05,8.43665632086926e-06,1.68733126417385e-05,36.3333333333333,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FGB"
"147",147,"SOTS","Day","Lmeso",7,"FGB","FGB","FGB","Protomyctophum spp.",37122923,3,0.5,7.51109768363195e-06,4.50665861017917e-05,8.43665632086926e-06,5.06199379252156e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FGB"
"148",148,"SOTS","Day","Lmeso",7,"FGB","FGB","FGB","Scopeloberyx spp.",37251903,1,0.5,7.51109768363195e-06,1.50221953672639e-05,8.43665632086926e-06,1.68733126417385e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FGB"
"149",149,"SOTS","Day","Lmeso",7,"FnGB","FnGB","FnGB","Bathylagidae - undifferentiated",37098000,3,2,3.00443907345278e-05,4.50665861017917e-05,3.37466252834771e-05,5.06199379252156e-05,39.3333333333333,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FnGB"
"150",150,"SOTS","Day","Lmeso",7,"FnGB","FnGB","FnGB","Bathylagus spp.",37098501,2,45,0.000675998791526875,3.00443907345278e-05,0.000759299068878234,3.37466252834771e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FnGB"
"151",151,"SOTS","Day","Lmeso",7,"FnGB","FnGB","FnGB","Melanonus gracilis",37224015,1,17,0.000255377321243486,1.50221953672639e-05,0.000286846314909555,1.68733126417385e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FnGB"
"152",152,"SOTS","Day","Lmeso",7,"FnGB","FnGB","FnGB","Microstomatidae - undifferentiated",37097906,1,0.5,7.51109768363195e-06,1.50221953672639e-05,8.43665632086926e-06,1.68733126417385e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FnGB"
"153",153,"SOTS","Day","Lmeso",7,"FnGB","FnGB","FnGB","Stomiidae - undifferentiated",37112000,1,0.5,7.51109768363195e-06,1.50221953672639e-05,8.43665632086926e-06,1.68733126417385e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"FnGB"
"154",154,"SOTS","Day","Lmeso",7,"Gymnosome","other","other","Notobranchaeidae - undifferentiated",24413000,4,0.5,7.51109768363195e-06,6.00887814690556e-05,8.43665632086926e-06,6.74932505669541e-05,NA,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Other"
"155",155,"SOTS","Day","Lmeso",7,"Krill","Crustaceans","Crustaceans","Euphausiidae - undifferentiated",28702000,13,2,3.00443907345278e-05,0.000195288539774431,3.37466252834771e-05,0.000219353064342601,31.9230769230769,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Krill"
"156",156,"SOTS","Day","Lmeso",7,"Krill","Crustaceans","Crustaceans","Nematobrachion spp.",28702902,17,1,1.50221953672639e-05,0.000255377321243486,1.68733126417385e-05,0.000286846314909555,26.2352941176471,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Krill"
"157",157,"SOTS","Day","Lmeso",7,"Krill","Crustaceans","Crustaceans","Stylocheiron spp.",28702906,12,0.5,7.51109768363195e-06,0.000180266344407167,8.43665632086926e-06,0.000202479751700862,28.3333333333333,"12/12/2020 4:25","12/12/2020 6:25",-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,"Krill"
