"","ID","Site","daylight","Depth_Stratum","Deployment","ACat","Taxa_Groups","Acoustic_Category","Taxa_updated","CAAB_updated","nos","weight_g","Weight_Std_gm3_gps","Abd_Std_nosm3_gps","Weight_Std_gm3_sp","Abd_Std_nosm3_sp","AvgL_mm","datetime_UTC_start","datetime_UTC_stop","lat_decdeg_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","VolumeFiltered_m3_speed","VolumeFiltered_m3_gps","Taxa_PLAOS"
"79",259,"SOTS","Night","Meso",12,"Gnathaphausia","Crustaceans","Crustaceans","Gnathophausia gigas",28081003,1,2,8.65637390367062e-05,4.32818695183531e-05,0.000101239875850431,5.06199379252156e-05,40,"14/12/2020 14:23","14/12/2020 15:03",-46.9205,-140.6363333,-46.93233333,-140.6441667,19755.06176,23104.36243,"Crustacean"
"80",263,"SOTS","Night","Meso",12,"Krill","Crustaceans","Crustaceans","Nematobrachion spp.",28702902,2,0.5,2.16409347591766e-05,8.65637390367062e-05,2.53099689626078e-05,0.000101239875850431,23.5,"14/12/2020 14:23","14/12/2020 15:03",-46.9205,-140.6363333,-46.93233333,-140.6441667,19755.06176,23104.36243,"Krill"
"81",264,"SOTS","Night","Meso",12,"Krill","Crustaceans","Crustaceans","Nematoscelis megalops",28702015,7,1,4.32818695183531e-05,0.000302973086628472,5.06199379252156e-05,0.000354339565476509,27,"14/12/2020 14:23","14/12/2020 15:03",-46.9205,-140.6363333,-46.93233333,-140.6441667,19755.06176,23104.36243,"Krill"
"82",265,"SOTS","Night","Meso",12,"Krill","Crustaceans","Crustaceans","Stylocheiron spp.",28702906,14,0.5,2.16409347591766e-05,0.000605946173256944,2.53099689626078e-05,0.000708679130953018,23.375,"14/12/2020 14:23","14/12/2020 15:03",-46.9205,-140.6363333,-46.93233333,-140.6441667,19755.06176,23104.36243,"Krill"
"83",268,"SOTS","Night","Meso",12,"Medusa","Gelatinous_Active","G_nGB","Rhopalonema spp.",11089906,18,10,0.000432818695183531,0.000779073651330356,0.000506199379252156,0.00091115888265388,23.0555555555556,"14/12/2020 14:23","14/12/2020 15:03",-46.9205,-140.6363333,-46.93233333,-140.6441667,19755.06176,23104.36243,"Medusa"
"84",269,"SOTS","Night","Meso",12,"Medusa","Gelatinous_Active","G_nGB","Solmissus spp.",11082902,7,13,0.000562664303738591,0.000302973086628472,0.000658059193027803,0.000354339565476509,28.7142857142857,"14/12/2020 14:23","14/12/2020 15:03",-46.9205,-140.6363333,-46.93233333,-140.6441667,19755.06176,23104.36243,"Medusa"
"85",271,"SOTS","Night","Meso",12,"Prawn","Crustaceans","Crustaceans","Acanthephyra quadrispinosa",28735007,1,3,0.000129845608555059,4.32818695183531e-05,0.000151859813775647,5.06199379252156e-05,61,"14/12/2020 14:23","14/12/2020 15:03",-46.9205,-140.6363333,-46.93233333,-140.6441667,19755.06176,23104.36243,"Prawn"
"86",272,"SOTS","Night","Meso",12,"Prawn","Crustaceans","Crustaceans","Acanthephyra spp.",28735901,6,3.5,0.000151486543314236,0.000259691217110119,0.000177169782738255,0.000303719627551293,44.3333333333333,"14/12/2020 14:23","14/12/2020 15:03",-46.9205,-140.6363333,-46.93233333,-140.6441667,19755.06176,23104.36243,"Prawn"
"87",273,"SOTS","Night","Meso",12,"Prawn","Crustaceans","Crustaceans","Notostomus auriculatus",28735028,2,9,0.000389536825665178,8.65637390367062e-05,0.00045557944132694,0.000101239875850431,54.5,"14/12/2020 14:23","14/12/2020 15:03",-46.9205,-140.6363333,-46.93233333,-140.6441667,19755.06176,23104.36243,"Prawn"
"88",274,"SOTS","Night","Meso",12,"Prawn","Crustaceans","Crustaceans","Phorcosergia potens",28720020,4,3,0.000129845608555059,0.000173127478073412,0.000151859813775647,0.000202479751700862,34.6666666666667,"14/12/2020 14:23","14/12/2020 15:03",-46.9205,-140.6363333,-46.93233333,-140.6441667,19755.06176,23104.36243,"Prawn"
"89",275,"SOTS","Night","Meso",12,"Prawn","Crustaceans","Crustaceans","Sergestes spp.",28720906,2,1.5,6.49228042775297e-05,8.65637390367062e-05,7.59299068878234e-05,0.000101239875850431,34,"14/12/2020 14:23","14/12/2020 15:03",-46.9205,-140.6363333,-46.93233333,-140.6441667,19755.06176,23104.36243,"Prawn"
"90",279,"SOTS","Night","Meso",12,"Tunicates","Tunicates","G_nGB","Salpa spp.",35103908,9,4,0.000173127478073412,0.000389536825665178,0.000202479751700862,0.00045557944132694,37.3333333333333,"14/12/2020 14:23","14/12/2020 15:03",-46.9205,-140.6363333,-46.93233333,-140.6441667,19755.06176,23104.36243,"Salp"
"91",283,"SOTS","Night","Lmeso",13,"Amphipods","Crustaceans","Crustaceans","Tryphosella macropareia",28405145,16,8,0.000157083554586256,0.000314167109172513,0.000134986501133908,0.000269973002267816,20.125,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Crustacean"
"92",284,"SOTS","Night","Lmeso",13,"Cephalopod","Cephalopod","Cephalopod","Cranchiidae - undifferentiated",23643000,3,5,9.81772216164102e-05,5.89063329698461e-05,8.43665632086926e-05,5.06199379252156e-05,32.8,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Cephalopod"
"93",286,"SOTS","Night","Lmeso",13,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,300,68,0.00133521021398318,0.00589063329698461,0.00114738525963822,0.00506199379252156,41.59,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Chaetognath"
"94",289,"SOTS","Night","Lmeso",13,"FGB","FGB","FGB","Argyropelecus gigas",37107005,3,2.5,4.90886108082051e-05,5.89063329698461e-05,4.21832816043463e-05,5.06199379252156e-05,33,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"FGB"
"95",291,"SOTS","Night","Lmeso",13,"FGB","FGB","FGB","Borostomias spp.",37108902,2,3.5,6.87240551314871e-05,3.92708886465641e-05,5.90565942460848e-05,3.37466252834771e-05,67.5,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"FGB"
"96",292,"SOTS","Night","Lmeso",13,"FGB","FGB","FGB","Cyclothone spp.",37106902,40,10,0.00019635444323282,0.000785417772931281,0.000168733126417385,0.000674932505669541,30.2,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"FGB"
"97",295,"SOTS","Night","Lmeso",13,"FGB","FGB","FGB","Protomyctophum bolini",37122755,2,2,3.92708886465641e-05,3.92708886465641e-05,3.37466252834771e-05,3.37466252834771e-05,30.5,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"FGB"
"98",297,"SOTS","Night","Lmeso",13,"FnGB","FnGB","FnGB","Bathylagus spp.",37098903,1,1,1.9635444323282e-05,1.9635444323282e-05,1.68733126417385e-05,1.68733126417385e-05,42,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"FnGB"
"99",298,"SOTS","Night","Lmeso",13,"FnGB","FnGB","FnGB","Melanonus gracilis",37224015,1,2.5,4.90886108082051e-05,1.9635444323282e-05,4.21832816043463e-05,1.68733126417385e-05,57,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"FnGB"
"100",302,"SOTS","Night","Lmeso",13,"Krill","Crustaceans","Crustaceans","Nematobrachion spp.",28702902,7,0.5,9.81772216164102e-06,0.000137448110262974,8.43665632086926e-06,0.00011811318849217,20.1428571428571,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Krill"
"101",303,"SOTS","Night","Lmeso",13,"Krill","Crustaceans","Crustaceans","Nematoscelis megalops",28702015,4,0.5,9.81772216164102e-06,7.85417772931281e-05,8.43665632086926e-06,6.74932505669541e-05,26,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Krill"
"102",307,"SOTS","Night","Lmeso",13,"Medusa","Gelatinous_Active","G_nGB","Atolla wyvillei",11123002,1,8,0.000157083554586256,1.9635444323282e-05,0.000134986501133908,1.68733126417385e-05,40,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Medusa"
"103",309,"SOTS","Night","Lmeso",13,"Medusa","Gelatinous_Active","G_nGB","Rhopalonema spp.",11089906,5,34,0.000667605106991589,9.81772216164102e-05,0.00057369262981911,8.43665632086926e-05,42.2,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Medusa"
"104",310,"SOTS","Night","Lmeso",13,"Medusa","Gelatinous_Active","G_nGB","Solmissus spp.",11082902,11,99,0.00194390898800492,0.000215989887556102,0.00167045795153211,0.000185606439059124,44.2727272727273,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Medusa"
"105",313,"SOTS","Night","Lmeso",13,"Prawn","Crustaceans","Crustaceans","Acanthephyra quadrispinosa",28735007,2,9.5,0.000186536721071179,3.92708886465641e-05,0.000160296470096516,3.37466252834771e-05,62.5,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Prawn"
"106",314,"SOTS","Night","Lmeso",13,"Prawn","Crustaceans","Crustaceans","Phorcosergia potens",28720020,6,32,0.000628334218345025,0.000117812665939692,0.000539946004535633,0.000101239875850431,26.3333333333333,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Prawn"
"107",315,"SOTS","Night","Lmeso",13,"Prawn","Crustaceans","Crustaceans","Sergestes spp.",28720906,6,0.5,9.81772216164102e-06,0.000117812665939692,8.43665632086926e-06,0.000101239875850431,20.6666666666667,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Prawn"
"108",317,"SOTS","Night","Lmeso",13,"Siphonophore","Gelatinous_Active","G_nGB","Diphyes spp.",11093903,6,0.5,9.81772216164102e-06,0.000117812665939692,8.43665632086926e-06,0.000101239875850431,20.8571428571429,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Siphonophore"
"109",319,"SOTS","Night","Lmeso",13,"Tunicates","Tunicates","G_nGB","Cyclosalpa bakeri",35103002,1,5,9.81772216164102e-05,1.9635444323282e-05,8.43665632086926e-05,1.68733126417385e-05,53.5,"15/12/2020 11:46","15/12/2020 13:46",-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,"Salp"
"110",324,"SOTS","Day","Lmeso",14,"Amphipods","Crustaceans","Crustaceans","Cyphocaris richardi",28406004,1,0.5,7.70860176945884e-06,1.54172035389177e-05,8.43665632086926e-06,1.68733126417385e-05,25,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Crustacean"
"111",326,"SOTS","Day","Lmeso",14,"Amphipods","Crustaceans","Crustaceans","Cystisoma spp.",28565901,1,0.5,7.70860176945884e-06,1.54172035389177e-05,8.43665632086926e-06,1.68733126417385e-05,20,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Crustacean"
"112",333,"SOTS","Day","Lmeso",14,"Cephalopod","Cephalopod","Cephalopod","Histioteuthis spp.",23630901,2,3,4.62516106167531e-05,3.08344070778354e-05,5.06199379252156e-05,3.37466252834771e-05,27.5,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Cephalopod"
"113",335,"SOTS","Day","Lmeso",14,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,6750,162,0.00249758697330467,0.104066123887694,0.00273347664796164,0.113894860331735,42.49,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Chaetognath"
"114",337,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Argyropelecus gigas",37107005,1,1,1.54172035389177e-05,1.54172035389177e-05,1.68733126417385e-05,1.68733126417385e-05,31,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"115",338,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Cyclothone spp.",37106902,250,50,0.000770860176945884,0.00385430088472942,0.000843665632086926,0.00421832816043463,36.64,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"116",339,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Electrona subaspera",37122014,4,2,3.08344070778354e-05,6.16688141556708e-05,3.37466252834771e-05,6.74932505669541e-05,36.25,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"117",340,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Gymnoscopelus fraseri",37122114,2,0.5,7.70860176945884e-06,3.08344070778354e-05,8.43665632086926e-06,3.37466252834771e-05,32,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"118",341,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Lampanyctus australis",37122019,8,25,0.000385430088472942,0.000123337628311342,0.000421832816043463,0.000134986501133908,68.625,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"119",342,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Larval Fish",NA,50,3,4.62516106167531e-05,0.000770860176945884,5.06199379252156e-05,0.000843665632086926,48,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"120",345,"SOTS","Day","Lmeso",14,"FGB","FGB","FGB","Winteria telescopa",37099003,2,5,7.70860176945884e-05,3.08344070778354e-05,8.43665632086926e-05,3.37466252834771e-05,62.5,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FGB"
"121",346,"SOTS","Day","Lmeso",14,"FnGB","FnGB","FnGB","Bathylagidae - undifferentiated",37098000,3,1,1.54172035389177e-05,4.62516106167531e-05,1.68733126417385e-05,5.06199379252156e-05,38,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FnGB"
"122",348,"SOTS","Day","Lmeso",14,"FnGB","FnGB","FnGB","Microstoma australis",37097002,3,0.5,7.70860176945884e-06,4.62516106167531e-05,8.43665632086926e-06,5.06199379252156e-05,24.6666666666667,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FnGB"
"123",349,"SOTS","Day","Lmeso",14,"FnGB","FnGB","FnGB","Oneirodes notius",37216008,1,30,0.000462516106167531,1.54172035389177e-05,0.000506199379252156,1.68733126417385e-05,90,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FnGB"
"124",350,"SOTS","Day","Lmeso",14,"FnGB","FnGB","FnGB","Scopelogadus beanii",37251005,3,21,0.000323761274317271,4.62516106167531e-05,0.000354339565476509,5.06199379252156e-05,76.6666666666667,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FnGB"
"125",351,"SOTS","Day","Lmeso",14,"FnGB","FnGB","FnGB","Stomias gracilis",37112801,1,0.5,7.70860176945884e-06,1.54172035389177e-05,8.43665632086926e-06,1.68733126417385e-05,96,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"FnGB"
"126",353,"SOTS","Day","Lmeso",14,"Krill","Crustaceans","Crustaceans","Euphausia spp.",28702901,4,0.5,7.70860176945884e-06,6.16688141556708e-05,8.43665632086926e-06,6.74932505669541e-05,25.75,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Krill"
"127",354,"SOTS","Day","Lmeso",14,"Krill","Crustaceans","Crustaceans","Order Euphausiacea - undifferentiated",28700000,28,9,0.000138754831850259,0.000431681699089695,0.000151859813775647,0.000472452753968679,23.6071428571429,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Krill"
"128",356,"SOTS","Day","Lmeso",14,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,25,2,3.08344070778354e-05,0.000385430088472942,3.37466252834771e-05,0.000421832816043463,20,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Medusa"
"129",359,"SOTS","Day","Lmeso",14,"Medusa","Gelatinous_Active","G_nGB","Pegantha rubiginosa",11083001,1,12,0.000185006442467012,1.54172035389177e-05,0.000202479751700862,1.68733126417385e-05,59,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Medusa"
"130",360,"SOTS","Day","Lmeso",14,"Medusa","Gelatinous_Active","G_nGB","Rhopalonema spp.",11089906,21,141,0.00217382569898739,0.000323761274317271,0.00237913708248513,0.000354339565476509,43.1904761904762,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Medusa"
"131",361,"SOTS","Day","Lmeso",14,"Medusa","Gelatinous_Active","G_nGB","Solmissus spp.",11082902,11,106,0.00163422357512528,0.000169589238928095,0.00178857114002428,0.000185606439059124,48.1818181818182,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Medusa"
"132",363,"SOTS","Day","Lmeso",14,"Prawn","Crustaceans","Crustaceans","Acanthephyra quadrispinosa",28735007,9,30,0.000462516106167531,0.000138754831850259,0.000506199379252156,0.000151859813775647,50.6666666666667,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Prawn"
"133",364,"SOTS","Day","Lmeso",14,"Prawn","Crustaceans","Crustaceans","Phorcosergia potens",28720020,18,4,6.16688141556708e-05,0.000277509663700518,6.74932505669541e-05,0.000303719627551293,37.5555555555556,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Prawn"
"134",365,"SOTS","Day","Lmeso",14,"Prawn","Crustaceans","Crustaceans","Sergestes spp.",28720906,15,10,0.000154172035389177,0.000231258053083765,0.000168733126417385,0.000253099689626078,39.2857142857143,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Prawn"
"135",366,"SOTS","Day","Lmeso",14,"Siphonophore","Gelatinous_Active","G_nGB","Diphyes spp.",11093903,15,21,0.000323761274317271,0.000231258053083765,0.000354339565476509,0.000253099689626078,28.9333333333333,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Siphonophore"
"136",369,"SOTS","Day","Lmeso",14,"Tunicates","Tunicates","G_nGB","Soestia zonaria",35103016,38,75,0.00115629026541883,0.000585853734478872,0.00126549844813039,0.000641185880386064,25.9189189189189,"16/12/2020 3:20","16/12/2020 5:20",-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,"Salp"
"137",372,"SOTS","Day","Epi",15,"Cephalopod","Cephalopod","Cephalopod","Cranchiidae - undifferentiated",23643000,7,0.5,2.12258857217509e-05,0.000297162400104513,2.53099689626078e-05,0.000354339565476509,28.9285714285714,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"Cephalopod"
"138",373,"SOTS","Day","Epi",15,"Cephalopod","Cephalopod","Cephalopod","Pyroteuthidae - undifferentiated",23621902,2,0.5,2.12258857217509e-05,8.49035428870038e-05,2.53099689626078e-05,0.000101239875850431,20,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"Cephalopod"
"139",375,"SOTS","Day","Epi",15,"Ctenophore","Gelatinous_Active","G_nGB","Beroe spp.",12090901,1,200,0.00849035428870038,4.24517714435019e-05,0.0101239875850431,5.06199379252156e-05,120,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"Ctenophore"
"140",376,"SOTS","Day","Epi",15,"Ctenophore","Gelatinous_Active","G_nGB","Ctenoplanidae - undifferentiated",12021000,5,765,0.0324756051542789,0.000212258857217509,0.0387242525127899,0.000253099689626078,75,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"Ctenophore"
"141",377,"SOTS","Day","Epi",15,"Ctenophore","Gelatinous_Active","G_nGB","Ctenoplanidae - undifferentiated",12021000,5,765,0.0324756051542789,0.000212258857217509,0.0387242525127899,0.000253099689626078,675,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"Ctenophore"
"142",378,"SOTS","Day","Epi",15,"FGB","FGB","FGB","Cyclothone spp.",37106902,20,1,4.24517714435019e-05,0.000849035428870038,5.06199379252156e-05,0.00101239875850431,33.7333333333333,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"FGB"
"143",384,"SOTS","Day","Epi",15,"FGB","FGB","FGB","Larval Fish",NA,64,4,0.000169807085774008,0.00271691337238412,0.000202479751700862,0.0032396760272138,36,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"FGB"
"144",385,"SOTS","Day","Epi",15,"FGB","FGB","FGB","Larval Fish",NA,64,4,0.000169807085774008,0.00271691337238412,0.000202479751700862,0.0032396760272138,29.4,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"FGB"
"145",392,"SOTS","Day","Epi",15,"Medusa","Gelatinous_Active","G_nGB","Sminthea spp.",11089907,56,943,0.0400320204712223,0.00237729920083611,0.0477346014634783,0.00283471652381207,31.8048780487805,"17/12/2020 21:19","17/12/2020 21:59",-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,"Medusa"
